Household_ID;Group;AffectsTimePoint;Timestamp;kWh_received_Total;kWh_received_HeatPump;kWh_received_Other;kWh_returned_Total;kvarh_received_capacitive_Total;kvarh_received_capacitive_HeatPump;kvarh_received_capacitive_Other;kvarh_received_inductive_Total;kvarh_received_inductive_HeatPump;kvarh_received_inductive_Other
461104;treatment;before visit;2021-01-12 23:59:59+00:00;50.25;;;;1.21;;;23.96;;
461104;treatment;before visit;2021-01-13 23:59:59+00:00;46.53;;;;1.34;;;19.34;;
461104;treatment;before visit;2021-01-14 23:59:59+00:00;55.71;;;;1.38;;;22.47;;
461104;treatment;before visit;2021-01-15 23:59:59+00:00;84.26;;;;0.54;;;35.93;;
461104;treatment;before visit;2021-01-16 23:59:59+00:00;71.76;;;;1.19;;;35.87;;
461104;treatment;before visit;2021-01-17 23:59:59+00:00;48.06;;;;1.67;;;18.73;;
461104;treatment;before visit;2021-01-18 23:59:59+00:00;47.71;;;;1.35;;;20.71;;
461104;treatment;before visit;2021-01-19 23:59:59+00:00;52.73;;;;1.47;;;21.44;;
461104;treatment;before visit;2021-01-20 23:59:59+00:00;50.58;;;;1.47;;;22.67;;
461104;treatment;before visit;2021-01-21 23:59:59+00:00;49.36;;;;1.43;;;22.43;;
461104;treatment;before visit;2021-01-22 23:59:59+00:00;49.0;;;;1.74;;;16.27;;
461104;treatment;before visit;2021-01-23 23:59:59+00:00;49.22;;;;1.48;;;18.7;;
461104;treatment;before visit;2021-01-24 23:59:59+00:00;62.52;;;;1.13;;;23.09;;
461104;treatment;before visit;2021-01-25 23:59:59+00:00;51.09;;;;1.48;;;21.12;;
461104;treatment;before visit;2021-01-26 23:59:59+00:00;52.24;;;;1.78;;;20.75;;
461104;treatment;before visit;2021-01-27 23:59:59+00:00;55.84;;;;1.25;;;26.66;;
461104;treatment;before visit;2021-01-28 23:59:59+00:00;55.02;;;;1.52;;;16.71;;
461104;treatment;before visit;2021-01-29 23:59:59+00:00;50.1;;;;1.75;;;15.39;;
461104;treatment;before visit;2021-01-30 23:59:59+00:00;47.44;;;;1.66;;;16.42;;
461104;treatment;before visit;2021-01-31 23:59:59+00:00;49.5;;;;1.71;;;16.44;;
461104;treatment;before visit;2021-02-01 23:59:59+00:00;41.93;;;;1.44;;;15.39;;
