Household_ID;Group;AffectsTimePoint;Timestamp;kWh_received_Total;kWh_received_HeatPump;kWh_received_Other;kWh_returned_Total;kvarh_received_capacitive_Total;kvarh_received_capacitive_HeatPump;kvarh_received_capacitive_Other;kvarh_received_inductive_Total;kvarh_received_inductive_HeatPump;kvarh_received_inductive_Other
767371;treatment;before visit;2022-12-01 23:59:59+00:00;27.85;;;;1.19;;;17.89;;
767371;treatment;before visit;2022-12-02 23:59:59+00:00;30.01;;;;1.15;;;19.77;;
767371;treatment;before visit;2022-12-03 23:59:59+00:00;42.05;;;;0.92;;;26.97;;
767371;treatment;before visit;2022-12-04 23:59:59+00:00;29.79;;;;1.25;;;19.67;;
767371;treatment;before visit;2022-12-05 23:59:59+00:00;23.87;;;;1.39;;;14.42;;
767371;treatment;before visit;2022-12-06 23:59:59+00:00;30.71;;;;1.24;;;19.54;;
767371;treatment;before visit;2022-12-07 23:59:59+00:00;37.28;;;;1.01;;;22.43;;
767371;treatment;before visit;2022-12-08 23:59:59+00:00;32.59;;;;0.99;;;20.8;;
767371;treatment;before visit;2022-12-09 23:59:59+00:00;31.69;;;;1.09;;;22.37;;
767371;treatment;before visit;2022-12-10 23:59:59+00:00;39.94;;;;0.72;;;27.34;;
767371;treatment;before visit;2022-12-11 23:59:59+00:00;39.85;;;;0.83;;;26.61;;
767371;treatment;before visit;2022-12-12 23:59:59+00:00;37.06;;;;0.76;;;25.15;;
767371;treatment;before visit;2022-12-13 23:59:59+00:00;41.41;;;;0.77;;;28.79;;
767371;treatment;before visit;2022-12-14 23:59:59+00:00;34.9;;;;0.92;;;23.82;;
767371;treatment;before visit;2022-12-15 23:59:59+00:00;40.86;;;;0.86;;;27.17;;
767371;treatment;before visit;2022-12-16 23:59:59+00:00;42.6;;;;0.85;;;27.89;;
767371;treatment;before visit;2022-12-17 23:59:59+00:00;44.33;;;;0.57;;;31.43;;
767371;treatment;before visit;2022-12-18 23:59:59+00:00;32.05;;;;0.95;;;21.77;;
767371;treatment;before visit;2022-12-19 23:59:59+00:00;30.56;;;;1.26;;;19.08;;
767371;treatment;before visit;2022-12-20 23:59:59+00:00;24.58;;;;1.31;;;11.98;;
767371;treatment;before visit;2022-12-21 23:59:59+00:00;14.41;;;;1.92;;;6.0;;
767371;treatment;before visit;2022-12-22 23:59:59+00:00;12.39;;;;1.48;;;4.76;;
767371;treatment;before visit;2022-12-23 23:59:59+00:00;23.04;;;;1.35;;;10.7;;
767371;treatment;before visit;2022-12-24 23:59:59+00:00;23.15;;;;1.26;;;11.16;;
767371;treatment;before visit;2022-12-25 23:59:59+00:00;26.33;;;;1.54;;;7.88;;
767371;treatment;before visit;2022-12-26 23:59:59+00:00;16.55;;;;1.71;;;5.78;;
767371;treatment;before visit;2022-12-27 23:59:59+00:00;26.12;;;;1.14;;;14.72;;
767371;treatment;before visit;2022-12-28 23:59:59+00:00;26.05;;;;1.49;;;15.6;;
767371;treatment;before visit;2022-12-29 23:59:59+00:00;19.18;;;;1.53;;;8.77;;
767371;treatment;before visit;2022-12-30 23:59:59+00:00;22.94;;;;1.72;;;11.46;;
767371;treatment;before visit;2022-12-31 23:59:59+00:00;14.53;;;;1.37;;;5.34;;
767371;treatment;before visit;2023-01-01 23:59:59+00:00;9.05;;;;1.74;;;3.02;;
767371;treatment;before visit;2023-01-02 23:59:59+00:00;12.56;;;;1.82;;;4.45;;
767371;treatment;before visit;2023-01-03 23:59:59+00:00;27.26;;;;1.32;;;11.61;;
767371;treatment;before visit;2023-01-04 23:59:59+00:00;22.73;;;;1.3;;;11.61;;
767371;treatment;before visit;2023-01-05 23:59:59+00:00;19.53;;;;1.24;;;9.13;;
767371;treatment;before visit;2023-01-06 23:59:59+00:00;26.93;;;;1.41;;;14.76;;
767371;treatment;before visit;2023-01-07 23:59:59+00:00;26.97;;;;1.21;;;17.39;;
767371;treatment;before visit;2023-01-08 23:59:59+00:00;26.66;;;;1.26;;;19.05;;
767371;treatment;before visit;2023-01-09 23:59:59+00:00;28.84;;;;1.07;;;16.87;;
767371;treatment;before visit;2023-01-10 23:59:59+00:00;29.21;;;;1.22;;;17.75;;
767371;treatment;before visit;2023-01-11 23:59:59+00:00;23.12;;;;1.38;;;11.97;;
767371;treatment;before visit;2023-01-12 23:59:59+00:00;26.96;;;;1.41;;;16.66;;
767371;treatment;before visit;2023-01-13 23:59:59+00:00;33.93;;;;1.0;;;21.68;;
767371;treatment;before visit;2023-01-14 23:59:59+00:00;28.11;;;;1.17;;;17.49;;
767371;treatment;before visit;2023-01-15 23:59:59+00:00;21.82;;;;1.44;;;10.67;;
767371;treatment;before visit;2023-01-16 23:59:59+00:00;30.35;;;;1.1;;;18.3;;
767371;treatment;before visit;2023-01-17 23:59:59+00:00;31.96;;;;1.01;;;21.33;;
767371;treatment;before visit;2023-01-18 23:59:59+00:00;31.51;;;;0.95;;;18.7;;
767371;treatment;before visit;2023-01-19 23:59:59+00:00;34.5;;;;1.07;;;23.2;;
767371;treatment;before visit;2023-01-20 23:59:59+00:00;35.84;;;;0.93;;;24.69;;
767371;treatment;before visit;2023-01-21 23:59:59+00:00;45.9;;;;0.74;;;30.86;;
767371;treatment;before visit;2023-01-22 23:59:59+00:00;38.38;;;;0.85;;;26.98;;
767371;treatment;before visit;2023-01-23 23:59:59+00:00;37.28;;;;0.99;;;22.45;;
767371;treatment;before visit;2023-01-24 23:59:59+00:00;30.78;;;;1.01;;;19.78;;
767371;treatment;before visit;2023-01-25 23:59:59+00:00;37.73;;;;0.85;;;25.7;;
767371;treatment;before visit;2023-01-26 23:59:59+00:00;40.17;;;;0.69;;;27.57;;
767371;treatment;before visit;2023-01-27 23:59:59+00:00;39.07;;;;0.89;;;25.19;;
767371;treatment;before visit;2023-01-28 23:59:59+00:00;35.75;;;;0.79;;;24.6;;
767371;treatment;before visit;2023-01-29 23:59:59+00:00;33.32;;;;1.0;;;23.07;;
767371;treatment;before visit;2023-01-30 23:59:59+00:00;35.73;;;;0.94;;;23.37;;
767371;treatment;before visit;2023-01-31 23:59:59+00:00;32.41;;;;0.93;;;21.33;;
767371;treatment;before visit;2023-02-01 23:59:59+00:00;30.03;;;;1.11;;;18.01;;
767371;treatment;before visit;2023-02-02 23:59:59+00:00;33.26;;;;1.11;;;18.71;;
