Household_ID;Group;AffectsTimePoint;Timestamp;kWh_received_Total;kWh_received_HeatPump;kWh_received_Other;kWh_returned_Total;kvarh_received_capacitive_Total;kvarh_received_capacitive_HeatPump;kvarh_received_capacitive_Other;kvarh_received_inductive_Total;kvarh_received_inductive_HeatPump;kvarh_received_inductive_Other
5769106;treatment;before visit;2020-05-30 23:59:59+00:00;20.75;;;;9.24;;;1.75;;
5769106;treatment;before visit;2020-05-31 23:59:59+00:00;18.49;;;;8.21;;;3.58;;
5769106;treatment;before visit;2020-06-01 23:59:59+00:00;14.93;;;;9.52;;;1.44;;
5769106;treatment;before visit;2020-06-02 23:59:59+00:00;16.78;;;;8.9;;;2.68;;
5769106;treatment;before visit;2020-06-03 23:59:59+00:00;16.13;;;;9.06;;;1.64;;
5769106;treatment;before visit;2020-06-04 23:59:59+00:00;24.21;;;;8.6;;;2.21;;
5769106;treatment;before visit;2020-06-05 23:59:59+00:00;14.25;;;;9.42;;;1.55;;
5769106;treatment;before visit;2020-06-06 23:59:59+00:00;19.87;;;;9.53;;;2.25;;
5769106;treatment;before visit;2020-06-07 23:59:59+00:00;16.61;;;;9.56;;;1.9;;
5769106;treatment;before visit;2020-06-08 23:59:59+00:00;16.73;;;;9.66;;;2.08;;
5769106;treatment;before visit;2020-06-09 23:59:59+00:00;18.99;;;;8.98;;;2.67;;
5769106;treatment;before visit;2020-06-10 23:59:59+00:00;16.64;;;;9.72;;;1.41;;
5769106;treatment;before visit;2020-06-11 23:59:59+00:00;19.91;;;;8.65;;;2.81;;
5769106;treatment;before visit;2020-06-12 23:59:59+00:00;18.77;;;;9.33;;;2.19;;
5769106;treatment;before visit;2020-06-13 23:59:59+00:00;19.83;;;;8.65;;;2.83;;
5769106;treatment;before visit;2020-06-14 23:59:59+00:00;16.84;;;;10.75;;;1.68;;
5769106;treatment;before visit;2020-06-15 23:59:59+00:00;16.2;;;;9.44;;;2.22;;
5769106;treatment;before visit;2020-06-16 23:59:59+00:00;19.16;;;;9.22;;;2.08;;
5769106;treatment;before visit;2020-06-17 23:59:59+00:00;22.45;;;;9.23;;;2.12;;
5769106;treatment;before visit;2020-06-18 23:59:59+00:00;19.42;;;;9.95;;;1.69;;
5769106;treatment;before visit;2020-06-19 23:59:59+00:00;21.64;;;;9.05;;;2.05;;
5769106;treatment;before visit;2020-06-20 23:59:59+00:00;14.86;;;;9.31;;;1.49;;
5769106;treatment;before visit;2020-06-21 23:59:59+00:00;21.14;;;;8.89;;;3.28;;
5769106;treatment;before visit;2020-06-22 23:59:59+00:00;12.84;;;;9.36;;;1.06;;
